name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A4636,0.953488,0.550388,0.98062,0.7,0.7,2.63E+50,0.8210,89776.478,0.8234,796
A2655,0.677885,0.908654,0.858974,0.633333333,0.633333333,2.64E+50,0.8228,89775.98918,0.8234,797
A4615,0.845538,0.635011,0.947368,0.733333333,0.8,2.64E+50,0.8225,89774.47726,0.8234,798
A7161,0.869347,0.861307,0.701508,0.566666667,0.766666667,2.64E+50,0.8229,89771.22263,0.8234,799
A756,0.714882,0.926287,0.828929,0.433333333,0.633333333,2.64E+50,0.8225,89768.08105,0.8234,800
A7523,0.572289,0.951807,0.990964,0.533333333,0.566666667,2.63E+50,0.8208,89761.82681,0.8233,801
A6346,0.79351,0.80531,0.896755,0.4,0.466666667,2.64E+50,0.8237,89757.07661,0.8233,802
A3207,0.802603,0.950108,0.746204,0.433333333,0.433333333,2.64E+50,0.8220,89756.21233,0.8233,803
A3313,0.710526,0.907895,0.982456,0.333333333,0.166666667,2.63E+50,0.8188,89744.72395,0.8232,804
A9520,0.590698,0.986047,0.976744,0.4,0.433333333,2.63E+50,0.8201,89737.45538,0.8231,805
A1963,0.753012,0.963855,1,0.3,0.033333333,2.60E+50,0.8107,89735.46435,0.8231,806
A5003,0.844687,0.779292,0.861035,0.366666667,0.533333333,2.64E+50,0.8220,89726.04229,0.8230,807
A3132,0.654054,0.881081,0.940541,0.533333333,0.566666667,2.63E+50,0.8218,89720.73942,0.8229,808
A9203,0.611111,0.833333,0.995062,0.766666667,0.766666667,2.63E+50,0.8216,89718.87839,0.8229,809
A4988,0.718963,0.858117,0.85266,0.6,0.7,2.64E+50,0.8224,89702.36208,0.8228,810
A4253,0.654977,0.785068,0.951357,0.9,0.933333333,2.63E+50,0.8216,89670.11527,0.8225,811
A3553,0.567734,0.934729,0.963054,0.666666667,0.766666667,2.63E+50,0.8202,89650.81342,0.8223,812
A9098,0.790055,0.906077,0.856354,0.3,0.266666667,1.63E+50,0.5081,89622.58971,0.8220,813
A2296,0.895604,0.769231,0.835165,0.4,0.4,2.63E+50,0.8208,89619.97932,0.8220,814
A1255,0.933025,0.877598,0.685912,0.433333333,0.466666667,2.63E+50,0.8206,89615.38208,0.8220,815
A9960,0.717514,0.858757,0.932203,0.4,0.4,2.63E+50,0.8204,89607.20613,0.8219,816
A1001,0.547094,0.993988,0.93487,0.533333333,0.966666667,2.63E+50,0.8192,89605.32755,0.8219,817
A6402,0.745645,0.811847,0.916376,0.466666667,0.5,2.63E+50,0.8210,89603.69167,0.8219,818
A3663,0.510846,0.963124,0.992408,0.833333333,0.9,2.62E+50,0.8185,89590.21413,0.8217,819
A9492,0.925874,0.871329,0.653147,0.5,0.766666667,2.63E+50,0.8206,89578.33351,0.8216,820
A9565,0.634047,0.768603,0.991845,0.9,1,2.63E+50,0.8204,89575.10682,0.8216,821
A9831,0.651669,0.90566,0.860668,0.666666667,0.833333333,2.63E+50,0.8207,89555.38473,0.8214,822
A2959,0.939655,0.836207,0.724138,0.4,0.433333333,2.63E+50,0.8200,89548.37484,0.8214,823
A5829,0.677946,0.781797,0.957993,0.666666667,0.833333333,2.63E+50,0.8206,89541.04388,0.8213,824
A4349,0.71028,0.915888,0.948598,0.3,0.233333333,2.62E+50,0.8178,89533.19645,0.8212,825
A442,0.889774,0.573705,0.976096,0.733333333,0.866666667,2.63E+50,0.8193,89526.86516,0.8212,826
A9315,0.57971,0.936594,0.96558,0.566666667,0.666666667,2.63E+50,0.8190,89517.38523,0.8211,827
A861,1,0.898917,0.620939,0.4,0.5,2.63E+50,0.8188,89516.47695,0.8211,828
A2499,0.814941,0.91511,0.689304,0.7,0.7,2.63E+50,0.8205,89507.22835,0.8210,829
A3224,0.804659,0.698925,0.917563,0.666666667,0.7,2.33E+50,0.7255,89475.43866,0.8207,830
A7512,0.671815,0.864865,0.942085,0.5,0.5,2.63E+50,0.8194,89469.40418,0.8206,831
A5927,0.768309,0.728362,0.956059,0.533333333,0.6,2.57E+50,0.8028,89465.02002,0.8206,832
A5812,0.982609,0.6,0.952174,0.433333333,0.433333333,2.41E+50,0.7526,89455.26087,0.8205,833
A9382,0.922242,0.587703,0.960217,0.6,0.666666667,2.62E+50,0.8186,89446.23852,0.8204,834
A6944,0.667339,0.800403,0.987903,0.6,0.6,2.63E+50,0.8194,89446.07491,0.8204,835
A5182,0.972509,0.626575,0.805269,0.8,0.933333333,2.63E+50,0.8194,89437.73705,0.8203,836
A3907,0.625731,0.909942,0.851462,0.9,0.933333333,2.63E+50,0.8193,89432.18479,0.8203,837
A8301,0.840668,0.641882,0.966616,0.6,0.666666667,2.63E+50,0.8191,89422.35531,0.8202,838
A2793,0.579937,0.959248,0.996865,0.4,0.5,2.62E+50,0.8172,89414.27794,0.8201,839
A691,0.954545,0.748804,0.751196,0.533333333,0.566666667,2.63E+50,0.8193,89406.23589,0.8200,840
A7848,0.643939,0.94697,0.992424,0.3,0.266666667,2.62E+50,0.8162,89404.26917,0.8200,841
A5186,0.576238,0.883168,1,0.7,0.7,1.40E+50,0.4353,89402.14406,0.8200,842
A2258,0.522114,0.935275,0.979504,0.933333333,0.933333333,2.31E+50,0.7197,89388.79582,0.8199,843
A5770,0.859005,0.633886,0.921801,0.7,0.833333333,2.63E+50,0.8189,89378.77986,0.8198,844
A9230,0.84148,0.807133,0.758256,0.633333333,0.733333333,2.63E+50,0.8195,89363.21784,0.8197,845
A8496,0.80531,0.747788,0.887168,0.5,0.633333333,2.63E+50,0.8192,89361.66423,0.8196,846
A6877,0.78714,0.727273,0.920177,0.6,0.6,2.63E+50,0.8188,89330.08472,0.8193,847
A7662,0.973154,0.559732,0.97047,0.5,0.633333333,2.62E+50,0.8167,89326.80017,0.8193,848
A7548,0.927835,0.85567,0.819588,0.266666667,0.133333333,2.61E+50,0.8130,89324.78685,0.8193,849
A4903,0.947887,0.829577,0.667606,0.433333333,0.833333333,2.62E+50,0.8181,89319.00242,0.8192,850
A2539,0.856198,0.758678,0.795041,0.633333333,0.7,2.61E+50,0.8154,89315.66256,0.8192,851
A4929,0.924188,0.606498,0.958484,0.433333333,0.633333333,2.62E+50,0.8171,89299.1132,0.8191,852
A91,0.602258,0.91468,0.934755,0.533333333,0.8,2.62E+50,0.8175,89294.68107,0.8190,853
A7166,0.482961,0.984724,0.996475,0.933333333,0.933333333,2.61E+50,0.8148,89266.08393,0.8188,854
A4419,0.802583,0.684502,0.979705,0.433333333,0.633333333,2.62E+50,0.8175,89259.93887,0.8187,855
A669,0.933579,0.666667,0.821648,0.666666667,0.7,2.62E+50,0.8179,89251.20976,0.8186,856
A685,0.844898,0.830612,0.791837,0.433333333,0.466666667,2.62E+50,0.8178,89246.59891,0.8186,857
A1775,0.662921,0.853933,0.958801,0.5,0.5,2.62E+50,0.8173,89245.6573,0.8186,858
A8865,0.587578,0.957764,0.906832,0.566666667,0.8,2.62E+50,0.8168,89240.5997,0.8185,859
A945,0.946341,0.62439,0.941463,0.433333333,0.433333333,2.62E+50,0.8163,89236.98013,0.8185,860
A4044,0.561881,0.955446,0.980198,0.566666667,0.566666667,2.62E+50,0.8159,89225.51657,0.8184,861
A2937,0.730588,0.78,0.902353,0.666666667,0.666666667,2.62E+50,0.8180,89223.37546,0.8184,862
A5578,0.984536,0.579038,0.946735,0.466666667,0.533333333,2.62E+50,0.8158,89221.3413,0.8184,863
A8999,0.853147,0.574825,0.995804,0.833333333,0.833333333,2.62E+50,0.8164,89211.32228,0.8183,864
A5292,0.62716,1,0.846914,0.533333333,0.566666667,2.62E+50,0.8166,89205.18044,0.8182,865
A7323,0.632588,0.859425,0.933972,0.633333333,0.766666667,2.62E+50,0.8172,89201.13507,0.8182,866
A3767,0.904393,0.678295,0.844961,0.6,0.666666667,2.62E+50,0.8174,89189.47016,0.8181,867
A4175,0.93956,0.824176,0.912088,0.333333333,0.033333333,2.59E+50,0.8064,89180.7934,0.8180,868
A5959,0.610136,0.957115,0.945419,0.366666667,0.533333333,2.61E+50,0.8155,89165.31508,0.8178,869
A4519,0.888614,0.579208,0.955446,0.8,0.8,2.62E+50,0.8161,89156.85469,0.8178,870
A305,0.89924,0.859316,0.686312,0.466666667,0.666666667,2.62E+50,0.8169,89150.97703,0.8177,871
A642,0.590402,0.840402,0.975446,0.8,0.933333333,2.27E+50,0.7079,89128.43138,0.8175,872
A4765,0.678125,0.865625,0.921875,0.5,0.5,2.62E+50,0.8158,89127.95814,0.8175,873
A5465,0.614746,0.841121,0.937695,0.8,0.933333333,2.61E+50,0.8154,89127.14935,0.8175,874
A8973,0.731669,0.687988,0.99064,0.733333333,0.766666667,2.62E+50,0.8163,89089.07327,0.8171,875
A8737,0.624093,0.94775,0.889695,0.433333333,0.733333333,2.61E+50,0.8155,89084.46745,0.8171,876
A7753,0.651644,0.755177,0.980512,0.866666667,0.9,2.62E+50,0.8162,89083.99992,0.8171,877
A6108,0.965278,0.715278,0.888889,0.266666667,0.233333333,2.61E+50,0.8134,89080.08906,0.8171,878
A3007,0.961853,0.730245,0.746594,0.566666667,0.6,2.62E+50,0.8163,89075.11441,0.8170,879
A3895,0.591106,0.996746,0.806941,0.9,0.966666667,2.61E+50,0.8140,89069.44698,0.8170,880
A7057,0.787663,0.927639,0.663108,0.866666667,0.866666667,2.62E+50,0.8163,89067.23782,0.8169,881
A6451,0.833819,0.77551,0.985423,0.3,0.133333333,2.60E+50,0.8119,89063.77486,0.8169,882
A7249,0.516129,0.983871,0.989736,0.633333333,0.733333333,2.61E+50,0.8137,89063.03092,0.8169,883
A9338,0.773057,0.831088,0.781347,0.733333333,0.733333333,2.62E+50,0.8167,89049.22067,0.8168,884
A6102,1,0.67619,0.895238,0.3,0.233333333,2.61E+50,0.8129,89037.38887,0.8167,885
A5282,0.593047,0.890593,0.893661,0.933333333,1,2.61E+50,0.8152,89029.03827,0.8166,886
A8493,0.949812,0.572146,0.89335,0.766666667,0.9,2.61E+50,0.8146,89019.87998,0.8165,887
A4741,0.57485,0.928144,0.965569,0.466666667,0.8,2.61E+50,0.8143,89018.35475,0.8165,888
A4476,0.615385,0.985755,0.937322,0.366666667,0.366666667,2.61E+50,0.8135,89007.72544,0.8164,889
A5781,0.600596,0.867362,0.995529,0.533333333,0.666666667,2.61E+50,0.8147,89006.79219,0.8164,890
A8089,0.722034,0.944068,0.727119,0.766666667,0.766666667,2.62E+50,0.8158,89001.41692,0.8163,891
A3603,0.916667,0.964286,0.72619,0.266666667,0.133333333,2.60E+50,0.8108,88995.56839,0.8163,892
A9906,0.652174,0.87468,0.920716,0.566666667,0.566666667,2.61E+50,0.8152,88994.98536,0.8163,893
A8664,0.79717,0.716981,0.96934,0.366666667,0.5,2.59E+50,0.8077,88973.55425,0.8161,894
A9489,0.995381,0.78291,0.669746,0.533333333,0.633333333,2.61E+50,0.8149,88973.2854,0.8161,895
A9065,0.835966,0.657351,0.874848,0.866666667,0.9,2.61E+50,0.8153,88943.80602,0.8158,896
A2829,0.670487,0.879656,0.916905,0.466666667,0.5,2.61E+50,0.8146,88942.01015,0.8158,897
A5524,0.605473,0.912201,0.900798,0.7,0.766666667,2.61E+50,0.8145,88941.09797,0.8158,898
A8779,1,1,0.8,0.066666667,0.033333333,2.56E+50,0.7980,88935.60138,0.8157,899
A2487,0.620733,0.841972,0.95196,0.7,0.766666667,2.61E+50,0.8145,88925.67395,0.8156,900
A9205,0.900212,0.875796,0.598726,0.933333333,0.966666667,2.61E+50,0.8144,88924.91544,0.8156,901
A7567,0.891117,0.630372,0.979943,0.4,0.466666667,2.26E+50,0.7052,88920.39552,0.8156,902
A7001,0.885932,0.608365,0.992395,0.5,0.5,2.61E+50,0.8136,88919.66805,0.8156,903
A3181,0.726316,0.865789,0.878947,0.4,0.466666667,2.61E+50,0.8144,88915.40523,0.8155,904
A4139,0.809917,0.873967,0.693182,0.733333333,0.866666667,2.61E+50,0.8152,88913.40224,0.8155,905
A7620,0.797203,0.874126,0.958042,0.166666667,0.133333333,2.59E+50,0.8090,88912.22368,0.8155,906
A671,0.942356,0.654135,0.899749,0.366666667,0.466666667,2.61E+50,0.8132,88865.60836,0.8151,907
A7865,0.575725,0.849624,0.978518,0.833333333,0.9,2.61E+50,0.8133,88855.44269,0.8150,908
A4540,0.666667,0.834423,0.956427,0.5,0.533333333,2.61E+50,0.8138,88854.1715,0.8150,909
A3835,0.780761,0.926174,0.704698,0.633333333,0.666666667,2.61E+50,0.8145,88851.91616,0.8150,910
A6659,0.752312,0.91778,0.679342,0.966666667,1,2.61E+50,0.8145,88845.49848,0.8149,911
A5132,0.954976,0.817536,0.706161,0.366666667,0.5,2.61E+50,0.8134,88834.83786,0.8148,912
A8216,0.577197,0.940618,0.952494,0.533333333,0.633333333,2.61E+50,0.8127,88830.9637,0.8148,913
A9594,0.911111,0.844444,0.85,0.266666667,0.1,2.59E+50,0.8083,88799.62618,0.8145,914
A897,0.734151,0.701431,0.908998,0.966666667,1,2.61E+50,0.8139,88797.6112,0.8145,915
A8503,0.515499,0.924225,0.994259,0.866666667,0.9,2.60E+50,0.8118,88795.71509,0.8144,916
A5885,0.962264,0.603774,0.948113,0.4,0.433333333,2.60E+50,0.8118,88789.78878,0.8144,917
A5991,0.927184,0.859223,0.820388,0.266666667,0.1,2.59E+50,0.8082,88787.94333,0.8144,918
A7200,0.69814,0.816881,0.855508,0.8,0.8,2.61E+50,0.8139,88766.52814,0.8142,919
A1228,0.687218,0.741353,0.990977,0.6,0.733333333,2.61E+50,0.8132,88760.00011,0.8141,920
A1154,0.992424,0.67803,0.746212,0.633333333,0.733333333,2.61E+50,0.8125,88759.88104,0.8141,921
A336,0.763926,0.687003,0.986737,0.566666667,0.6,2.61E+50,0.8131,88756.95993,0.8141,922
A5689,0.656738,0.982979,0.753191,0.766666667,0.833333333,2.61E+50,0.8131,88752.86188,0.8141,923
A6673,0.68323,0.885093,0.84472,0.566666667,0.7,2.61E+50,0.8135,88752.33403,0.8141,924
A7501,0.866856,0.824363,0.793201,0.366666667,0.366666667,2.52E+50,0.7852,88739.9799,0.8139,925
A7202,0.989247,0.677419,1,0.266666667,0.066666667,2.58E+50,0.8046,88719.3074,0.8137,926
A8279,0.798995,0.584925,0.996985,0.933333333,1,2.60E+50,0.8120,88716.18101,0.8137,927
A2944,0.724508,0.849732,0.856887,0.5,0.566666667,2.61E+50,0.8131,88712.09795,0.8137,928
A6693,1,0.517601,1,0.5,0.6,2.60E+50,0.8101,88711.66058,0.8137,929
A6583,0.598404,0.880319,0.905585,0.866666667,0.866666667,2.60E+50,0.8124,88706.28473,0.8136,930
A6014,0.528958,0.984556,1,0.533333333,0.533333333,2.60E+50,0.8103,88703.30748,0.8136,931
A8674,0.8337,0.758811,0.828194,0.533333333,0.566666667,2.61E+50,0.8130,88676.22679,0.8134,932
A742,0.727848,0.85443,0.876582,0.366666667,0.533333333,2.60E+50,0.8121,88657.52321,0.8132,933
A9241,0.590848,0.837147,0.97712,0.733333333,0.866666667,2.60E+50,0.8115,88639.50361,0.8130,934
A2187,0.906639,0.639004,0.917012,0.366666667,0.666666667,2.56E+50,0.7985,88630.70482,0.8129,935
A6374,0.780731,0.833887,0.840532,0.433333333,0.433333333,2.60E+50,0.8120,88624.54393,0.8129,936
A6956,0.795181,0.64759,0.905622,0.966666667,0.966666667,2.60E+50,0.8121,88624.15401,0.8129,937
A9730,0.777108,0.855422,0.801205,0.466666667,0.533333333,2.60E+50,0.8123,88615.82387,0.8128,938
A3973,0.522644,0.958384,0.986536,0.566666667,0.833333333,2.60E+50,0.8098,88615.28706,0.8128,939
A3754,0.61427,0.824972,0.989967,0.566666667,0.766666667,2.60E+50,0.8113,88609.02151,0.8127,940
A2873,0.920962,0.694158,0.95189,0.333333333,0.166666667,2.59E+50,0.8085,88608.44952,0.8127,941
A9258,0.832025,0.66248,0.974882,0.466666667,0.466666667,2.60E+50,0.8112,88607.11426,0.8127,942
A2231,0.943935,0.556575,0.949032,0.533333333,0.833333333,2.60E+50,0.8104,88606.20621,0.8127,943
A151,0.655172,0.935345,1,0.3,0.166666667,2.34E+50,0.7289,88597.29281,0.8126,944
A3206,0.649068,0.965839,0.73706,1,1,2.59E+50,0.8093,88595.7258,0.8126,945
A4121,0.810598,0.614431,0.96956,0.766666667,0.833333333,2.60E+50,0.8114,88591.56493,0.8126,946
A6784,0.91453,0.991453,0.726496,0.166666667,0.133333333,2.58E+50,0.8056,88586.04508,0.8125,947
A5097,0.756272,0.741935,0.946237,0.5,0.5,2.60E+50,0.8116,88583.59866,0.8125,948
A188,0.99446,0.65928,0.844875,0.5,0.5,2.64E+50,0.8225,88583.16139,0.8125,949
A1181,0.668293,0.8,0.934959,0.6,0.766666667,2.60E+50,0.8118,88580.2068,0.8125,950
A884,0.641791,0.936567,0.882463,0.433333333,0.566666667,2.60E+50,0.8110,88577.6838,0.8124,951
A2078,0.935484,0.677419,0.962366,0.266666667,0.2,2.59E+50,0.8080,88566.78091,0.8123,952
A2244,0.737452,0.783784,0.882239,0.6,0.633333333,2.60E+50,0.8119,88555.66007,0.8122,953
A5585,0.889925,0.714552,0.804104,0.5,0.733333333,2.60E+50,0.8117,88554.86557,0.8122,954
A4593,0.904051,0.586354,0.950959,0.6,0.666666667,2.60E+50,0.8100,88547.48079,0.8122,955
A3563,0.786765,0.702206,0.977941,0.433333333,0.466666667,2.60E+50,0.8107,88538.32309,0.8121,956
A8477,0.924033,0.574586,0.95442,0.533333333,0.7,2.60E+50,0.8098,88537.60407,0.8121,957
A8930,0.692308,0.907271,0.780822,0.633333333,0.866666667,2.59E+50,0.8066,88512.68568,0.8119,958
A6556,0.589041,0.990868,0.940639,0.366666667,0.433333333,2.59E+50,0.8084,88505.75207,0.8118,959
A9004,0.901408,0.760563,1,0.133333333,0.1,2.57E+50,0.8031,88504.49378,0.8118,960
A8695,0.882629,0.597809,0.946792,0.566666667,0.766666667,2.60E+50,0.8103,88501.5383,0.8118,961
A4895,0.892528,0.794268,0.655067,0.966666667,0.966666667,2.60E+50,0.8111,88495.60443,0.8117,962
A179,0.848057,0.865724,0.957597,0.266666667,0.033333333,2.56E+50,0.7997,88488.39502,0.8116,963
A7010,0.690323,0.901075,0.845161,0.5,0.533333333,2.60E+50,0.8107,88483.33613,0.8116,964
A9023,0.73444,0.952282,0.823651,0.333333333,0.3,2.59E+50,0.8092,88478.62041,0.8115,965
A7462,0.906977,0.768992,0.697674,0.766666667,0.766666667,2.60E+50,0.8111,88474.65933,0.8115,966
A5330,0.977825,0.606125,0.780359,0.966666667,0.966666667,2.60E+50,0.8101,88474.58394,0.8115,967
A6457,0.643979,1,0.95288,0.233333333,0.2,2.59E+50,0.8063,88465.25831,0.8114,968
A6309,0.547009,0.965812,0.958689,0.533333333,0.666666667,2.59E+50,0.8088,88461.05538,0.8114,969
A405,0.810651,0.781065,0.988166,0.233333333,0.166666667,2.59E+50,0.8065,88454.45142,0.8113,970
A7024,0.522673,0.916468,0.988067,0.833333333,0.833333333,2.59E+50,0.8086,88454.22781,0.8113,971
A1809,0.962963,0.705761,0.798354,0.433333333,0.433333333,2.60E+50,0.8099,88451.42174,0.8113,972
A1460,0.782946,0.689922,0.976744,0.5,0.5,2.60E+50,0.8101,88444.28103,0.8112,973
A2550,0.661319,0.782531,0.950089,0.7,0.733333333,2.60E+50,0.8104,88431.80782,0.8111,974
A2100,0.615776,0.92112,0.910941,0.533333333,0.566666667,2.60E+50,0.8096,88427.68678,0.8111,975
A313,0.990132,0.529605,0.983553,0.533333333,0.533333333,2.59E+50,0.8078,88425.97861,0.8111,976
A9833,0.564151,0.920755,0.984906,0.566666667,0.566666667,2.59E+50,0.8087,88425.14941,0.8110,977
A1203,0.606061,0.906061,0.984848,0.366666667,0.5,2.59E+50,0.8086,88422.78667,0.8110,978
A7507,0.687251,0.741036,0.994024,0.566666667,0.666666667,2.60E+50,0.8100,88422.1903,0.8110,979
A6366,0.846575,0.691781,0.809589,0.866666667,0.866666667,2.60E+50,0.8107,88419.96673,0.8110,980
A7495,0.746154,0.795385,0.812308,0.8,0.8,2.60E+50,0.8109,88409.21537,0.8109,981
A44,0.753535,0.631313,0.981818,0.833333333,1,2.58E+50,0.8045,88404.16404,0.8109,982
A6780,0.904028,0.659953,0.799763,0.766666667,0.9,2.60E+50,0.8102,88399.31142,0.8108,983
A5156,0.649832,0.835017,0.976431,0.433333333,0.533333333,2.59E+50,0.8092,88387.33252,0.8107,984
A3793,0.695696,0.698699,0.957958,0.866666667,1,2.60E+50,0.8099,88386.01784,0.8107,985
A4286,0.873035,0.594921,0.974607,0.566666667,0.633333333,2.59E+50,0.8088,88360.67121,0.8105,986
A2422,0.917293,0.736842,0.93985,0.233333333,0.133333333,2.58E+50,0.8048,88360.573,0.8105,987
A2585,0.616246,0.952381,0.971989,0.333333333,0.3,2.41E+50,0.7505,88343.49654,0.8103,988
A3589,0.557317,0.919512,0.969512,0.5,0.833333333,2.59E+50,0.8079,88335.66666,0.8102,989
A3297,0.62436,0.993859,0.738997,0.966666667,1,2.59E+50,0.8088,88329.62701,0.8102,990
A3503,0.578723,0.953191,0.987234,0.4,0.4,2.59E+50,0.8070,88317.2292,0.8101,991
A1385,0.565046,0.906702,0.997372,0.466666667,0.666666667,2.59E+50,0.8076,88315.79382,0.8100,992
A9029,0.848485,0.734848,0.92803,0.333333333,0.266666667,2.59E+50,0.8070,88300.26306,0.8099,993
A5592,0.935673,0.546199,0.915789,0.866666667,0.866666667,2.59E+50,0.8077,88286.28452,0.8098,994
A3355,0.889831,0.686441,1,0.233333333,0.2,2.58E+50,0.8051,88278.67138,0.8097,995
A8568,0.646341,0.807317,0.958537,0.633333333,0.633333333,2.59E+50,0.8085,88251.11859,0.8095,996
A5143,0.656716,0.726751,0.97589,0.9,0.9,2.59E+50,0.8082,88225.87761,0.8092,997
A1595,0.680067,0.770519,0.936348,0.666666667,0.733333333,2.59E+50,0.8086,88222.45112,0.8092,998
A3435,0.502304,0.971198,0.952765,0.833333333,0.9,2.58E+50,0.8060,88222.32093,0.8092,999
A4868,0.969822,0.567901,0.908093,0.566666667,0.666666667,2.59E+50,0.8071,88216.3524,0.8091,1000
A1177,0.926587,0.803571,0.680556,0.5,0.7,2.59E+50,0.8083,88210.07935,0.8091,1001
A4677,0.839623,1,0.726415,0.233333333,0.2,2.58E+50,0.8046,88205.98461,0.8090,1002
A9870,0.748062,0.802326,0.984496,0.333333333,0.2,1.77E+50,0.5514,88197.88747,0.8090,1003
A5018,0.65651,0.947368,0.847645,0.4,0.566666667,2.59E+50,0.8074,88184.62315,0.8088,1004
A3456,0.850763,0.602397,0.961874,0.633333333,0.7,2.59E+50,0.8074,88176.13753,0.8088,1005
A5749,0.508892,0.9658,0.98632,0.6,0.8,2.58E+50,0.8054,88160.22604,0.8086,1006
A2496,1,0.777778,1,0.066666667,0.033333333,2.54E+50,0.7910,88155.86658,0.8086,1007
A4740,0.985075,0.761194,0.865672,0.166666667,0.133333333,2.57E+50,0.8019,88149.79994,0.8085,1008
A9390,0.679873,0.876387,0.8542,0.466666667,0.7,2.59E+50,0.8077,88138.25829,0.8084,1009
A3009,0.938923,0.599379,0.84472,0.7,0.9,2.59E+50,0.8071,88129.71631,0.8083,1010
A7040,0.977064,0.634174,0.758028,0.766666667,0.933333333,2.59E+50,0.8072,88127.95681,0.8083,1011
A4060,0.929487,0.536325,0.96047,0.666666667,0.833333333,2.58E+50,0.8058,88122.52684,0.8083,1012
A8562,0.853035,0.693291,0.913738,0.4,0.433333333,2.59E+50,0.8069,88121.18372,0.8083,1013
A6801,0.736967,0.708531,0.992891,0.466666667,0.566666667,1.86E+50,0.5809,88119.42655,0.8082,1014
A864,0.986022,0.741935,0.646237,0.8,0.833333333,2.59E+50,0.8071,88106.57195,0.8081,1015
A7201,0.852941,0.760504,0.962185,0.333333333,0.1,2.57E+50,0.8020,88090.34226,0.8080,1016
A1305,0.969121,0.766033,0.631829,0.766666667,0.933333333,2.59E+50,0.8069,88086.8678,0.8079,1017
A9876,0.813953,0.744186,0.937984,0.333333333,0.3,2.58E+50,0.8057,88086.75049,0.8079,1018
A6819,0.737374,0.749158,0.905724,0.5,0.766666667,2.59E+50,0.8074,88075.90401,0.8078,1019
A8463,0.815217,0.671739,0.952174,0.433333333,0.566666667,2.59E+50,0.8066,88074.14818,0.8078,1020
A3278,0.825275,0.562637,0.996703,0.833333333,0.933333333,2.58E+50,0.8057,88053.92027,0.8076,1021
A8271,0.821549,0.791246,0.720539,0.8,0.933333333,2.30E+50,0.7163,88050.38539,0.8076,1022
A3160,0.666124,0.812704,0.938111,0.566666667,0.566666667,2.59E+50,0.8067,88049.46248,0.8076,1023
A8650,0.819865,0.934343,0.675084,0.5,0.533333333,2.59E+50,0.8066,88048.73548,0.8076,1024
A2498,0.596433,0.835006,0.962096,0.733333333,0.766666667,2.59E+50,0.8062,88044.23596,0.8076,1025
A1200,0.995495,0.563063,0.968468,0.366666667,0.4,2.58E+50,0.8040,88043.90445,0.8076,1026
A1042,0.837342,0.643757,0.853379,0.933333333,0.933333333,2.58E+50,0.8056,88038.738,0.8075,1027
A4948,0.698734,0.817722,0.918987,0.4,0.566666667,2.58E+50,0.8057,88028.23575,0.8074,1028
A9110,0.840816,0.72449,0.784694,0.6,1,2.59E+50,0.8071,88024.68446,0.8074,1029
A3830,0.936047,0.575581,0.965116,0.466666667,0.5,2.58E+50,0.8048,88005.5519,0.8072,1030
A6172,0.676471,0.911765,0.980392,0.233333333,0.2,2.57E+50,0.8025,88003.01039,0.8072,1031
A7432,0.565854,0.980488,0.92439,0.5,0.533333333,2.58E+50,0.8047,87995.94857,0.8071,1032
A7519,0.631753,0.944873,0.799338,0.733333333,0.8,2.58E+50,0.8062,87993.0927,0.8071,1033
A1065,0.832061,0.854962,0.89313,0.266666667,0.1,2.57E+50,0.8011,87991.99451,0.8071,1034
A9917,0.494472,0.921608,0.998995,0.9,0.933333333,2.58E+50,0.8037,87986.62838,0.8070,1035
A3916,0.541888,0.919406,0.984093,0.566666667,0.733333333,2.58E+50,0.8045,87985.96941,0.8070,1036
A3949,0.92671,0.600977,0.934853,0.466666667,0.5,2.58E+50,0.8050,87985.68698,0.8070,1037
